TITULO                                             | ID/SLUG                                  | URL
Barbie: Poder de Sirena                            | barbie-poder-de-sirena                   | https://movidex.lat/barbie-poder-de-sirena/
Animale                                            | animale                                  | https://movidex.lat/animale/
Al ritmo de la fe                                  | al-ritmo-de-la-fe                        | https://movidex.lat/al-ritmo-de-la-fe/
Naruto: La Leyenda de la Piedra De Gelel           | naruto-la-leyenda-de-la-piedra-de-gelel  | https://movidex.lat/naruto-la-leyenda-de-la-piedra-de-gelel/
Las olas                                           | las-olas                                 | https://movidex.lat/las-olas/
Terror bajo el agua                                | terror-bajo-el-agua                      | https://movidex.lat/terror-bajo-el-agua/
Ad Astra: Hacia las estrellas                      | ad-astra-hacia-las-estrellas             | https://movidex.lat/ad-astra-hacia-las-estrellas/
Mango                                              | mango                                    | https://movidex.lat/mango/
Inferno                                            | inferno                                  | https://movidex.lat/inferno/
Lou                                                | lou                                      | https://movidex.lat/lou/
El amateur: Operación venganza                     | el-amateur-operacion-venganza            | https://movidex.lat/el-amateur-operacion-venganza/
Gatúbela                                           | gatubela                                 | https://movidex.lat/gatubela/
La masacre de Texas                                | la-masacre-de-texas                      | https://movidex.lat/la-masacre-de-texas/
Fallout                                            | fallout                                  | https://movidex.lat/fallout/
Presencia                                          | presencia                                | https://movidex.lat/presencia/
Superman/Batman: Enemigos Públicos                 | superman-batman-enemigos-publicos        | https://movidex.lat/superman-batman-enemigos-publicos/
Crimen perfecto                                    | crimen-perfecto                          | https://movidex.lat/crimen-perfecto/
Amor De Oficina                                    | amor-de-oficina                          | https://movidex.lat/amor-de-oficina/
Duna: La profecía                                  | duna-la-profecia                         | https://movidex.lat/duna-la-profecia/
Equilibrium                                        | equilibrium                              | https://movidex.lat/equilibrium/
What If...?                                        | what-if                                  | https://movidex.lat/what-if/
La fórmula del agua (2024)                         | la-formula-del-agua-2024                 | https://movidex.lat/la-formula-del-agua-2024/
El Quinto Elemento                                 | el-quinto-elemento                       | https://movidex.lat/el-quinto-elemento/
Aquamarine: Mi Amiga la Sirena                     | aquamarine-mi-amiga-la-sirena            | https://movidex.lat/aquamarine-mi-amiga-la-sirena/
Jerarquía                                          | jerarquia                                | https://movidex.lat/jerarquia/
La película Pokémon: Los secretos de la selva      | la-pelicula-pokemon-los-secretos-de-la-selva | https://movidex.lat/la-pelicula-pokemon-los-secretos-de-la-selva/
